datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2009-12-03T21:20:10.953125+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 52-2 Attribute name: $FILE_NAME Name: CHE319~1.TXT Parent file reference: 43-2 Path hints: \Email\CHE319~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:10.953125+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 52-2 Attribute name: $FILE_NAME Name: CHE319~1.TXT Parent file reference: 43-2 Path hints: \Email\CHE319~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:10.953125+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 52-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-16_1553_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:10.953125+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 52-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-16_1553_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:10.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-11-16_1553_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-16_1553_Received.txt,-
2009-12-03T21:20:10.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-11-16_1553_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-16_1553_Received.txt,-
2009-12-03T21:20:10.953125+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 52-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-16_1553_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-16_1553_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:10.953125+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 52-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-16_1553_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-16_1553_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:10.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-16_1553.txt File reference: 52-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_OBJECT_ID_CHANGE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:25.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_0845.txt File reference: 53-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:25.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_0845.txt File reference: 53-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:25.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_0845.txt File reference: 53-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:25.968750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $FILE_NAME Name: CHBDC1~1.TXT Parent file reference: 43-2 Path hints: \Email\CHBDC1~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:25.968750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_0845_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_0845_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:25.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_0845_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_0845_Received.txt,-
2009-12-03T21:20:25.968750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_0845_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:26.000000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_0845.txt File reference: 53-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:26.000000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_0845.txt File reference: 53-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:26.000000+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $FILE_NAME Name: CHBDC1~1.TXT Parent file reference: 43-2 Path hints: \Email\CHBDC1~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:26.000000+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $FILE_NAME Name: CHBDC1~1.TXT Parent file reference: 43-2 Path hints: \Email\CHBDC1~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:26.000000+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_0845_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_0845_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:26.000000+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_0845_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_0845_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:26.000000+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_0845_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:26.000000+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 53-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_0845_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:26.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_0845_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_0845_Received.txt,-
2009-12-03T21:20:26.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_0845_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_0845_Received.txt,-
2009-12-03T21:20:26.125000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_0845.txt File reference: 53-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:37.171875+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1030.txt File reference: 54-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:37.171875+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1030.txt File reference: 54-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:37.171875+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1030_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1030_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:37.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1030_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1030_Received.txt,-
2009-12-03T21:20:37.171875+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1030.txt File reference: 54-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:37.171875+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $FILE_NAME Name: CHABD9~1.TXT Parent file reference: 43-2 Path hints: \Email\CHABD9~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:37.171875+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1030_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:37.203125+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1030.txt File reference: 54-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:37.203125+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1030.txt File reference: 54-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:37.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1030_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1030_Received.txt,-
2009-12-03T21:20:37.312500+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1030_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1030_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:37.312500+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $FILE_NAME Name: CHABD9~1.TXT Parent file reference: 43-2 Path hints: \Email\CHABD9~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:37.312500+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1030_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:37.328125+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1030.txt File reference: 54-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:49.468750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1033txt File reference: 55-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:49.468750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1033txt File reference: 55-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:49.468750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1033txt File reference: 55-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:49.781250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1033txt.eml File reference: 55-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:49.781250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1033txt.eml File reference: 55-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:49.781250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1033txt.eml File reference: 55-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:20:57.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1030_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1030_Received.txt,-
2009-12-03T21:20:57.234375+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1030_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1030_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:20:57.234375+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $FILE_NAME Name: CHABD9~1.TXT Parent file reference: 43-2 Path hints: \Email\CHABD9~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:20:57.234375+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 54-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1030_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:07.937500+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1039.txt File reference: 56-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:07.937500+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1039.txt File reference: 56-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:07.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1039_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1039_Received.txt,-
2009-12-03T21:21:07.937500+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1039.txt File reference: 56-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:07.937500+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $FILE_NAME Name: CHB244~1.TXT Parent file reference: 43-2 Path hints: \Email\CHB244~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:21:07.937500+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1039_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1039_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:07.937500+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1039_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:07.953125+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1039.txt File reference: 56-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:07.968750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1039.txt File reference: 56-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:08.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1039_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1039_Received.txt,-
2009-12-03T21:21:08.781250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1039.txt File reference: 56-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:08.781250+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $FILE_NAME Name: CHB244~1.TXT Parent file reference: 43-2 Path hints: \Email\CHB244~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:21:08.781250+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $FILE_NAME Name: CHB244~1.TXT Parent file reference: 43-2 Path hints: \Email\CHB244~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:21:08.781250+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1039_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1039_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:08.781250+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1039_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1039_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:08.781250+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 56-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1039_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:22.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1040_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1040_Received.txt,-
2009-12-03T21:21:22.593750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 57-2 Attribute name: $FILE_NAME Name: CH2514~1.TXT Parent file reference: 43-2 Path hints: \Email\CH2514~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:21:22.593750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1040.txt File reference: 57-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:22.593750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1040.txt File reference: 57-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:22.593750+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1040.txt File reference: 57-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:22.593750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 57-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1040_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1040_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:22.593750+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 57-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1040_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:22.625000+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1040.txt File reference: 57-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:22.640625+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 57-2 Attribute name: $FILE_NAME Name: CH2514~1.TXT Parent file reference: 43-2 Path hints: \Email\CH2514~1.TXT,mft,TSK:/$MFT,-
2009-12-03T21:21:22.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-11-17_1040_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-11-17_1040_Received.txt,-
2009-12-03T21:21:22.640625+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1040.txt File reference: 57-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:22.640625+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_Received_2009-11-17_1040.txt File reference: 57-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-03T21:21:22.640625+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 57-2 Attribute name: $FILE_NAME Name: Charlie_2009-11-17_1040_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-11-17_1040_Received.txt,mft,TSK:/$MFT,-
2009-12-03T21:21:22.640625+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 57-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-17_1040_Received.txt,mft,TSK:/$MFT,-
